Temperature,Moisture,pH,C/N_Ratio,Aeration_Rate,Compost_Duration,Initial_Composition,Additive_Used,Turning_Frequency,Temp_Moisture_Interaction,Compost_Quality
43.577873603482836,58.584710380288435,7.362547893423999,33.23827265274023,0.6872266915988272,47,Crop Residue,None,3,25.52997104048858,0.0
45.60784526368234,53.90482131401717,7.258089143557479,35.02354273908085,0.648329873969008,38,Manure,Lime,3,24.58482749456141,0.0
50.830512431752766,51.3935734053769,6.679259202388524,35.077361654198256,1.1393109590639723,67,Manure,None,2,26.12361671894209,0.0
50.53802052034903,65.90000948715476,7.21596127233697,31.557822253881767,0.8348344204874537,116,Food Waste,Lime,1,33.30456031753023,0.0
26.22330632042909,55.57245355408654,7.400204762613841,38.08719549987714,1.0949074964608434,50,Manure,Lime,3,14.572934725266297,1.2587262083395796
30.621749600848773,54.37545632889193,7.377145664906787,36.34815694612219,0.7344253941627332,94,Crop Residue,Biochar,1,16.65071608135216,0.0
45.1503526720866,40.76926197419307,7.594456685737321,35.14096229397251,1.0543188228313247,50,Food Waste,None,3,18.407465563155068,4.374802262355214
45.13785950912209,50.23743482878469,7.354151923600532,21.112110433609214,1.3909834111948192,56,Food Waste,Microbial Inoculant,4,22.6761027540036,6.147119397929844
45.150476863060476,51.40586856357571,7.175724103770792,20.137559244392985,1.175849740117835,99,Manure,Biochar,2,23.209994792052527,7.795689722570768
78.52731490654722,51.964683426907015,7.535075119158214,24.248945543909457,0.8762758545350559,73,Food Waste,Biochar,1,40.80647059483762,18.40499022544246
45.70890510693167,57.40517107681997,6.98673937037547,33.27047187826905,1.0771596911067782,57,Manure,Microbial Inoculant,1,26.239275173975425,0.0
51.35565640180599,56.00807640180635,6.559062674386141,28.223949777650915,0.927800447640936,74,Manure,Lime,4,28.76331527417265,0.0
49.54001763493203,58.23715278380334,6.918466518028118,28.048125185986237,1.0023640554084186,46,Food Waste,Microbial Inoculant,3,28.850695759178482,0.26833499256177507
46.51391251305798,62.94649784626385,6.627548677596775,37.691737764592276,0.9023166843554489,69,Manure,None,1,29.278878938245093,0.8084824402191186
36.84730755359654,64.3895721614828,6.662410862512809,37.91125696263677,0.9506994382343826,32,Manure,Microbial Inoculant,3,23.725823686786548,0.0
47.589692204932675,61.54369228679484,6.927740664642241,38.18350528107172,1.0636280059222525,105,Manure,Lime,4,29.288453730836554,0.0
32.27174785462428,68.66571087864804,6.603790039500019,26.277561530300545,0.7019923901254148,105,Manure,Microbial Inoculant,2,22.15962507734261,0.0
37.63181393259991,40.54697748029085,6.84601923518048,33.82111625478524,0.6952363519030065,95,Food Waste,Lime,1,15.25856312067624,0.0
35.14636452170897,45.87333957050638,6.053192666523107,25.432663625487393,0.5834372338506366,75,Crop Residue,Lime,3,16.122811143731536,0.0
40.81874139386323,40.22688624934426,7.1066468536864695,23.812196661488997,0.519918668648887,115,Crop Residue,None,1,16.420108668923362,1.119727212271001
63.146585666735085,59.42424142463809,7.000602737681112,23.692649146947385,0.6348151923338562,116,Manure,Microbial Inoculant,3,37.524379518016566,14.137777542253676
21.32734807408252,66.94091646849961,6.591455684465904,26.84215241727188,1.0478387520412387,59,Manure,Microbial Inoculant,3,14.27672225921774,0.0
46.86260190374514,47.30446889728898,7.329622834216202,28.599152395596434,0.7321637453524348,98,Manure,None,3,22.16810494201747,0.0
23.872841288103483,67.8110363438892,7.468785068813279,36.61898342110137,1.154084339269329,38,Crop Residue,Lime,4,16.18842108219484,0.0
35.280681342105666,41.80802170868682,6.196220067815513,22.39782186945424,1.0104141246257685,114,Manure,Microbial Inoculant,2,14.750154914480158,10.294226432116957
50.889505969673664,68.03308080416542,6.618637610716893,34.698516947897886,0.4094487359685839,40,Food Waste,None,1,34.62169871718867,0.0
40.64280019095463,50.548680617189035,6.615428825106351,30.629098283786107,1.1964926752665068,98,Food Waste,Lime,2,20.54439926240795,0.0
29.222552220706937,43.0426248534765,6.530048449445568,25.75890685351985,1.243239593677513,95,Food Waste,None,3,12.578153524970151,0.8641831282562906
32.84696290740032,54.57615277558977,7.414737420965874,29.856391690656494,0.701841197549544,117,Crop Residue,Microbial Inoculant,3,17.926608658484103,0.0
46.79597748934676,47.703297031615236,6.903086930613599,25.998841395540452,1.1260574628684974,60,Manure,None,2,22.323224140590888,3.6223945962183235
32.69633368282864,48.54618705885768,6.867742579344695,31.921639104766122,0.7430505287772403,62,Manure,Biochar,2,15.872823311054281,0.0
42.16458589581975,49.218698947788596,6.0,28.676878457104884,1.0293011130245007,68,Manure,Lime,1,20.752860594645252,0.0
40.45571839903814,64.0907769349799,7.317709015104613,23.288110581577573,0.6206504779135102,75,Crop Residue,Biochar,3,25.928384236571155,4.193222837818713
33.483996523941826,56.17483830025763,6.380370802573264,22.331661491113934,0.462068064239627,66,Crop Residue,Biochar,2,18.80958090378821,0.0
61.439440893253256,49.339230974680106,7.029966315133164,30.9339136414426,0.8851548431161094,89,Crop Residue,Lime,4,30.313747651874284,6.445917574428249
46.33919022318011,58.31001349932755,7.138688468979096,38.04826066572207,0.9628813161175491,60,Crop Residue,Lime,3,27.020388074615397,0.0
19.74857413342393,61.48452022669581,7.680329297919325,26.87915373115371,0.8806960919156188,40,Food Waste,None,3,12.142316057549051,0.0
41.86454314769428,48.17872002200601,6.345589800440444,34.66000214445246,0.6447908325332321,116,Crop Residue,Lime,1,20.169801031619528,4.97577803397768
33.38213535231612,52.40647304576055,6.0,33.17322709879534,0.8800302813606589,31,Crop Residue,Biochar,4,17.49439976551085,0.0
48.52433334796224,43.656582800108424,7.0919247723768475,38.63109828618962,1.0807884257742202,56,Crop Residue,Biochar,1,21.18406576625376,3.4054093320237255
32.07479261567299,45.43448048604041,7.900255590755426,36.41962034598282,0.9865320909632389,31,Manure,Microbial Inoculant,4,14.573015391905875,0.0
38.85263558533101,60.433535618949485,7.619473176469719,31.33210517810926,1.054750309179764,50,Manure,Lime,1,23.480021365361658,0.5264153290264622
45.049872789804574,45.44315043086881,7.104829707637313,33.14060996468214,0.7989654398637301,87,Manure,Biochar,4,20.47208146078593,7.354845628345112
48.657551941701215,55.754901510011805,6.754181907183976,37.9677293316807,1.3515153744148478,34,Food Waste,Microbial Inoculant,4,27.128970162278346,0.0
27.997035929442237,61.27138785167298,7.403561298318655,27.990375691738695,0.6471479990335658,81,Food Waste,Microbial Inoculant,4,17.154172471300793,0.0
36.654987641590516,43.206307692842316,6.513226900147766,26.535894117155546,1.1462680891260155,74,Crop Residue,None,2,15.837266745198923,2.0804231467032075
35.25054688839044,57.01936658886711,7.23817888467811,20.216221672703927,1.3545673278879884,114,Manure,Biochar,3,20.09963855487183,0.0
33.46670767426288,47.69688351104091,7.252735079583314,36.531021483829285,1.1442724278246685,49,Food Waste,None,4,15.962576574373754,0.0
57.65454240281097,68.8878062571274,7.53010495374944,36.01961400806729,0.939242731880551,90,Manure,Biochar,2,39.71694946888178,0.0
44.049817109609556,54.50636940159774,8.0,22.089090362003027,0.8415108860011062,67,Food Waste,None,2,24.00995603449199,2.1238020351364386
27.391160456649548,64.17977649325474,7.1962079835893835,31.537147622654004,1.3108262953138767,49,Food Waste,None,1,17.57958555998645,0.0
49.17861947054776,56.50679626468785,6.745518187146251,29.279633963337748,0.5731075224214981,54,Crop Residue,Lime,3,27.789262310008535,0.0
61.22156197012633,41.302375985644574,6.987212843904003,22.37418191018223,0.708962721886107,31,Crop Residue,None,3,25.285959709185967,15.876355852327285
50.32465260551147,58.99454126782067,6.115462047555441,39.61136454121447,0.8807326703524836,61,Food Waste,Lime,1,29.688797949245856,0.0
24.806300340459867,68.54210026619971,6.652643434455471,24.29391774926711,1.3712961272535995,55,Crop Residue,Microbial Inoculant,3,17.00275925169264,0.0
35.15765927133749,58.048354604389935,6.795358780943448,21.344683601811223,1.1139302908122688,99,Food Waste,Biochar,1,20.40844272442916,0.0
52.669111491866225,64.57566578280371,6.737955801032704,31.89694759003819,0.7095862724469264,70,Food Waste,Microbial Inoculant,2,34.0114294077598,4.308765518307938
32.92330534381219,66.52619390045223,7.076177436016861,34.77733354266066,0.906907688384529,96,Manure,Biochar,2,21.902621951462447,0.0
44.43819428146229,46.84239315846797,6.5887900338089,20.64886892094374,0.8157030567711117,30,Crop Residue,Microbial Inoculant,4,20.815913677846396,1.5023554511531625
47.74634053429337,46.3613451972468,7.560515333662236,33.174352774540445,0.7870633023299395,80,Crop Residue,Biochar,1,22.13584575415672,1.4979843573415828
30.73069528421917,58.32942966552975,7.000103532459098,30.645837519029087,1.2936668675670338,34,Crop Residue,None,2,17.92503929153689,0.0
39.404746439382,52.33085409420114,6.995349839430693,22.06530017750097,0.5884770612209483,42,Manure,Biochar,2,20.620840365382914,0.0
7.587326599309272,65.19583908600161,6.836052641743541,23.45047753892724,1.4826342567203121,48,Manure,Biochar,1,4.946621240615071,0.0
29.756123586657104,67.00069370194034,7.07759534192949,31.359485946321612,1.2484689070553867,41,Manure,Microbial Inoculant,2,19.93680922186695,0.0
37.4743184860684,50.60264137908155,7.412549132333817,25.92715227026577,1.3272585011811093,77,Crop Residue,Microbial Inoculant,3,18.962994992760052,0.0
27.522168180351507,47.10611676923446,6.5664348921445495,38.76631457302632,0.8611181463924225,54,Crop Residue,Microbial Inoculant,2,12.964624680461473,0.0
56.32411303931635,63.41576545731586,6.670941755462372,36.37480458968102,0.9550177842762672,86,Crop Residue,Lime,1,35.71836742092631,5.799549877355465
25.698586220393672,48.244181066444085,6.848136985611668,39.67134413027326,0.5700544556425864,64,Manure,Lime,3,12.398072467682972,0.0
35.599555133030165,64.67842955541035,6.327064538263393,25.19341677900828,0.8426012778799591,105,Manure,Biochar,3,23.02523318875638,0.0
41.30740577286091,52.71214760946289,6.590371070139251,39.39447265595954,1.1480964542929453,34,Food Waste,Biochar,2,21.77402070463024,0.0
54.412732890661154,60.02649697874411,6.761889563227671,28.624677395831156,1.3888189185344189,51,Manure,None,4,32.66205746466482,0.0
25.641378488205607,42.86605941504005,7.437194590356364,26.95037590627509,0.6678529549592644,106,Food Waste,None,3,10.991448537589513,0.0
51.63163752154959,58.715779740297194,7.131280664500962,21.006990539387065,0.8903482189044203,86,Crop Residue,Biochar,1,30.315918563461697,0.8954556712627282
40.10233061019587,53.55303036211687,7.096794955683772,21.055305157192052,0.9546102339302434,76,Manure,Lime,4,21.476013287594682,1.7185921893341098
30.18491348952049,57.59825389526422,7.425448981083986,33.84022511893309,0.5812632393422545,83,Crop Residue,Biochar,4,17.38598310975987,0.0
44.62103474263271,45.0404262323459,6.931314105800301,29.158579888680556,1.17740477252752,32,Crop Residue,None,3,20.09750423736492,5.794507366817369
41.9905969557347,62.106212348325464,7.195232424964445,24.530432520722115,0.7828029004772172,82,Crop Residue,Lime,2,26.078769311658082,0.0
33.99783122841205,65.88391232629685,6.948389123533752,32.279406126504654,0.9413828946468928,113,Crop Residue,Lime,4,22.39910131936937,0.0
40.69802084990019,46.50219400272327,7.132681174699814,25.057162365002224,0.8644151884264367,60,Manure,None,2,18.925472610889354,3.5793922359008326
36.1468640313824,42.871436665604854,6.708620671194209,31.55263508688845,0.7631984482840977,98,Crop Residue,Biochar,3,15.496679919816408,0.0
41.13517345251248,40.709157581390095,6.0,27.184174939653808,0.9978865043558336,117,Food Waste,Microbial Inoculant,1,16.74578258216145,10.442696800628484
46.62130674521047,59.25914501329798,6.932860418906848,36.47104453223638,0.9353171264295933,62,Manure,Biochar,4,27.627387771238748,3.374863368816838
55.86016816145352,58.212821082663424,7.71137406804997,36.413923215335586,0.8884426353164003,101,Crop Residue,Biochar,1,32.517779748301855,0.8268456785666722
27.62184501173151,56.4009223814221,7.463107701120796,29.547007962448028,0.7814615134958972,117,Manure,None,2,15.578975365383402,0.0
61.330333746562665,46.95841288347926,7.482698742295585,27.016382186700312,1.0958574012348867,79,Food Waste,Lime,2,28.79975134352671,17.549490612227302
20.479122004774982,51.72717987716544,7.618065360903109,27.25119593118189,1.4960851805476856,113,Crop Residue,None,1,10.593272276674124,0.0
38.482149049644164,57.83429005558519,7.044328795480719,36.11429051336436,1.0419661698517382,45,Food Waste,Biochar,3,22.255877700993825,0.0
45.883172064845766,54.90300576577508,7.098657853702798,26.563589655952242,1.2988354644733386,105,Crop Residue,Microbial Inoculant,3,25.191240604282772,1.2111446239433168
42.809918677350325,69.63356560644662,6.691174052282825,24.18118747413692,0.5829334224539613,106,Food Waste,Microbial Inoculant,4,29.810072808259186,7.117063018645472
33.77300480179406,44.093192576701995,6.841963571986475,21.693766837506136,1.0473284317881308,68,Crop Residue,Microbial Inoculant,4,14.891596046193866,0.0
37.918777496427246,60.85433662142781,7.307885574885571,29.333862417688167,0.67078950430868,118,Manure,None,3,23.07522050040605,0.0
35.06999065341167,52.12956304312876,7.6019422185844086,29.64264197839684,0.5569225217404297,75,Crop Residue,Lime,3,18.2818328868896,0.0
34.106352430557884,52.84598844776844,6.9302768621595,36.81817420805814,0.7781885777622891,117,Manure,None,1,18.02383906540781,0.0
48.496020970210246,61.52793296974529,6.774905367574294,24.42477392892128,1.357569800324072,76,Crop Residue,Microbial Inoculant,2,29.83859927554458,0.0
43.57015485965047,60.77308453973109,7.000263979428299,27.619825473367996,1.2850047486008938,73,Crop Residue,Biochar,2,26.478927046947135,0.0
33.070904047393455,69.73767981106565,7.300603374464558,36.16811477787382,1.07290141661632,38,Food Waste,Lime,4,23.062881175195997,0.0
48.995998754332504,43.85182868362376,6.278072591933229,36.47247221497947,0.5401898320330207,116,Food Waste,None,3,21.48564143558032,7.34903458771374
43.072995208766095,43.12328948152499,6.0,27.692221519575362,0.941115804583619,79,Food Waste,None,1,18.574492412239593,2.831610203521797
48.1286211883896,61.730164513862235,6.724731575254208,29.18248046573362,1.0905100026705206,106,Crop Residue,Lime,4,29.70987703784646,0.362866277348705
46.29628841923612,57.351607510192274,6.389643787042921,26.06571781698566,1.0526608688735795,89,Crop Residue,Lime,1,26.551665625986896,0.0
31.710049890779278,48.224819996794174,6.7459299011763445,38.65109756838624,0.44686192495577626,44,Crop Residue,Biochar,3,15.292114480721935,0.0
34.39818959803031,42.3825810696696,6.926109840591264,22.372875314831607,0.7329046455940385,65,Manure,Lime,3,14.57884059288385,8.801967196452141
47.472936051232615,42.56974748789292,6.7733757954884934,38.6749884600294,0.980776670755385,92,Manure,Biochar,3,20.209109002098607,0.0
46.10370265433465,66.82572623992354,7.726233767235373,33.677329036706865,1.160887272855157,98,Crop Residue,Microbial Inoculant,2,30.809134122254036,0.0
39.79098406035852,45.756019741562284,7.16337238230116,30.631443053734625,0.34116165367001605,115,Food Waste,Microbial Inoculant,3,18.206770522019543,1.6440571615704231
41.17327383308782,49.701146863465624,7.150237179805414,20.65318121568992,0.9513628073560425,109,Food Waste,None,4,20.46358929627984,7.60853024367456
52.77664895788425,46.79969206680964,7.311103572021701,29.511923836440168,1.0429146309636856,70,Food Waste,Microbial Inoculant,2,24.699309195470928,7.5214845076987515
34.0842861116417,50.64988917495812,6.430583441109615,28.154962100054647,1.254883596554864,103,Crop Residue,Microbial Inoculant,1,17.263653141622164,0.0
45.470973811700375,42.0827152823828,7.519555893710134,23.22437623950245,1.207857275271231,53,Food Waste,Biochar,4,19.135420445304714,0.0
37.97807347566106,55.57179372724811,6.96211785673227,33.12819207001314,1.1747713956426415,111,Crop Residue,None,4,21.10509665347709,0.0
37.8231879677278,42.02837690776645,7.335240308620606,39.42301814736572,0.7600178479894197,78,Manure,Lime,1,15.89647199760961,0.0
50.9877685198719,64.01069523467085,6.464071383479922,31.243776221290503,0.4275993588630077,47,Food Waste,None,2,32.63762511421464,0.0
48.2541634898803,47.01136245731299,6.2231206169919675,34.295065528878915,0.8820841728815797,36,Manure,Microbial Inoculant,4,22.684939698972016,4.32500895930477
48.135096360006386,56.20035743813531,7.408944829012515,21.369009051320337,1.300489547562568,33,Food Waste,Lime,4,27.052096207514452,1.4465066720203428
53.05478807154329,66.40237262684374,7.188204763048758,28.353339916339895,1.4180363582573294,119,Crop Residue,None,4,35.229638071648424,2.161799917544794
40.21003841632759,59.52632107141582,6.548974222821244,22.32716970328992,1.2131647306893356,98,Crop Residue,None,2,23.93555657064281,0.0
46.81952971294964,55.98873359654006,6.565168459362653,32.255916710730204,1.1288022468405203,89,Crop Residue,None,2,26.21366176213629,0.47765449445522357
36.89733243406544,49.73001259346127,7.562717392207385,38.769643164283096,1.1138918945157896,84,Crop Residue,None,2,18.34904806611201,3.0693255071449586
43.24166352488442,49.990057391745935,6.405294053566336,33.23555464943277,0.8331643759717658,45,Food Waste,Biochar,4,21.61653241323539,0.0
38.698569456323156,60.0846086559457,7.821336476627982,21.53606096628843,0.960981911933914,119,Manure,None,3,23.251884013281103,1.0985455125143808
40.96995964992718,69.82418083663502,6.549689632676065,27.093324099701658,1.5007208577478992,111,Crop Residue,Microbial Inoculant,1,28.606938714661556,0.0
45.95157025436914,59.85517569548136,7.319195962804192,31.01326758881703,0.7172325982624371,58,Food Waste,Microbial Inoculant,3,27.504393110585195,2.676683716629477
31.817793167665275,56.733502521100746,6.835690762125508,28.064155122665042,1.4844336372129554,52,Manure,Biochar,2,18.051348488936,0.0
60.92387275685461,61.919515307177384,7.301593715541172,36.67288020950345,0.9033915536523824,43,Crop Residue,Lime,4,37.72376671740586,0.0
29.93982618500298,53.95616836851154,6.727942998942904,36.29342009419979,1.3976296327285236,108,Manure,Lime,4,16.15438302561991,3.367432765674258
27.85811387212268,41.80427027802356,6.918603546963853,32.23662040206443,0.5779554971507386,78,Crop Residue,Microbial Inoculant,3,11.645881217461739,5.45325846979234
51.581108735000676,56.86890447633729,7.020459587697861,27.469158902654105,1.1757712603493948,62,Manure,Microbial Inoculant,3,29.333611454343202,0.0
47.91662693962936,68.7287585351614,6.498906272109264,25.106727475264883,0.7789689592157134,54,Manure,Biochar,1,32.93250282753196,0.0
46.24119817052155,45.25908827072979,7.370412172710063,22.117486364262586,0.5754198424227437,50,Crop Residue,Lime,4,20.92834469743944,5.787585300127683
46.2834550926428,60.70014672461997,6.743393216764208,27.09795366973108,1.0655602127232837,46,Food Waste,Lime,3,28.094125150457774,2.576857825221291
39.87753227153085,46.028010659771695,6.885700042329991,28.263450344154393,1.3028415365787906,52,Manure,None,1,18.35483480479412,8.959098299428994
31.027456285141685,56.07483053419244,6.502825312695744,33.51645850208147,0.7465175684219512,86,Crop Residue,None,2,17.39859353096384,0.0
40.75804558193726,42.90029348940159,6.0,33.163196485951474,0.5502952118624796,110,Manure,None,3,17.485321175195164,0.0
33.22838288487888,53.511128087745554,6.904486118699915,21.402162792825138,0.9724465706995135,87,Manure,Biochar,2,17.78088252701406,0.0
49.75119733417751,62.68489986685738,8.0,27.905186308623158,0.9737694013668456,43,Food Waste,Microbial Inoculant,1,31.18648823149179,0.0
38.52942618497861,50.42714572716946,7.392302143949012,23.63557734434724,1.1644958882663496,49,Manure,Biochar,2,19.429289890141355,0.0
31.745028032074885,59.94735173461654,6.990369810132803,23.136254106336114,1.2848783714093464,59,Manure,Lime,4,19.030303612640548,0.0
36.78614158347007,63.86349882369188,6.8685545853958665,36.54604299474492,0.9821754456182518,48,Crop Residue,Microbial Inoculant,4,23.492917097441037,0.0
44.12931454275624,67.81533458438358,7.0112329464060235,20.83830433432515,1.556650994438279,82,Crop Residue,None,2,29.926442306965185,0.0
34.36275447196025,47.039262455663604,7.273559557587605,28.383657518042426,1.0672704233605876,85,Food Waste,Biochar,4,16.163986263060664,1.6203246653554062
31.777796044335687,51.97947747427924,6.409593592345578,23.364073115330363,0.8960720481979301,106,Manure,Biochar,1,16.51793233668787,0.0
42.436872114919126,44.57248039991252,7.557160847334436,37.58660431356948,0.5165297922691516,111,Manure,None,4,18.915166505758272,0.0
42.44966571108723,69.77450506475125,7.357690657720622,31.140810265500704,0.9212021439051497,52,Manure,Biochar,2,29.619044151552536,0.0
34.9305682462887,67.81002903772887,7.359092862853967,24.62761272753696,0.8990839163766591,91,Food Waste,None,2,23.686428470852068,0.0
35.289616943816775,56.19871390841679,7.219237869404863,30.04854574332753,1.288091438884441,62,Manure,Lime,2,19.83231086563177,0.0
42.32049937357636,65.26099883129264,7.009808328846995,34.62972719406231,1.1387450872200562,47,Crop Residue,Microbial Inoculant,3,27.618780601586877,0.0
25.519156585026757,55.628739318161266,7.33643061798341,39.162360178388674,0.6461892635102149,102,Food Waste,Lime,2,14.195985092877919,0.0
25.925362256234447,58.70757064008279,7.295907066870689,24.40892008490838,1.0516763159233113,62,Crop Residue,Lime,1,15.2201503602762,0.0
32.81555778747564,42.6737329634805,6.822979644529488,37.723635442586904,1.201459351518716,61,Crop Residue,None,4,14.003623500703984,0.0
37.86552848288153,62.65811261490424,6.71319911355155,38.686082283349805,1.4584094078163499,90,Food Waste,Biochar,4,23.725825479032547,0.0
43.10907565598005,43.831404509057045,7.0509281476309935,38.32841089064132,1.2662511902242177,83,Crop Residue,Lime,3,18.89531333088805,4.817583100901066
54.753562169495524,64.78202890757585,7.774510075747593,32.708287137238194,1.2282539962934433,46,Manure,Lime,3,35.470468472570104,0.0
48.576596232020194,63.46084263011158,6.380446462173049,32.596413088694156,1.018025798384549,48,Food Waste,Lime,1,30.827117289867047,0.0
38.40061470036573,61.26234093228929,6.26623736712378,28.064212663676457,1.1164936016270348,99,Crop Residue,Biochar,2,23.525115497832854,0.0
39.80983792097311,41.08481141574286,7.082380420618258,35.04795764607576,1.3748514702118477,63,Manure,Biochar,3,16.35579683474469,0.0
29.97470635362191,49.09385067835986,7.025443850928009,30.625880367018638,0.6001667807561051,113,Manure,None,4,14.715737578523987,4.14443769859728
39.8148686400761,47.893377097325285,7.086670832185204,33.54876142456589,0.8951682018349132,54,Crop Residue,Lime,3,19.068685178596354,0.0
37.11341361079862,50.80409222414557,7.12197659895425,28.56915807697591,0.7682293753731277,97,Manure,Microbial Inoculant,3,18.855132878358724,3.370599056139002
43.227185603380896,42.62928240291516,6.888398872682598,34.62992928086278,1.1137459356178372,103,Food Waste,Biochar,2,18.427439025697527,4.2275169149736245
31.72769056447677,68.10873469093188,7.744931719301041,36.48943035209098,1.3690666526952362,103,Crop Residue,None,3,21.60932859011931,1.6205448849889486
45.193465142411725,56.614067221371286,6.199548010761742,22.92872513205632,0.8209077139836778,117,Manure,Lime,1,25.585858735391977,0.0
55.32738913002578,49.165729319740706,6.585751487609877,36.65859431148456,0.2829086897591686,114,Manure,Microbial Inoculant,4,27.202114379348114,0.0
38.91239851543143,51.9094455122285,6.948372619925476,30.805930635806146,0.876333776492659,40,Crop Residue,Biochar,2,20.19921030486909,4.039991149431752
44.01711722098941,53.41607621514507,6.178405594422916,36.89331818180449,1.2740421196052218,45,Crop Residue,Microbial Inoculant,4,23.51221688247345,0.0
46.90143991711113,58.01783000081852,6.912072797783964,28.626034126820294,1.1612889708849639,119,Crop Residue,Biochar,1,27.21119767904557,2.4810678979057585
35.987795281141636,55.470382830894934,7.830735082864009,27.5808097076607,1.1284558743431727,90,Crop Residue,None,1,19.962567814848008,2.3768098536586435
42.24092481810417,67.58175919643253,7.0104432441479805,38.30121465034445,0.9160020094376561,109,Food Waste,Microbial Inoculant,3,28.547160092917267,0.0
40.12592400781795,54.90890448717491,7.115350452859341,25.023385350968027,0.6162907791340642,36,Crop Residue,Lime,3,22.032705288049144,0.0
40.97676098548832,69.76474044469938,6.3699176174137095,36.884246505722864,1.1545882964873402,45,Food Waste,Lime,3,28.587330944170766,0.0
32.26990216144534,65.54274873235288,6.691819295980261,29.680411450188082,0.7497154569896125,45,Food Waste,Biochar,4,21.150580889852225,0.0
40.245101742589426,46.255315430720074,6.812401809838032,30.281908851025193,1.6552290200141369,69,Crop Residue,Lime,1,18.61549875644896,2.872130528350228
44.979982912454496,67.91785643931749,6.841142451621883,26.16936562978968,1.1711521625063548,41,Food Waste,Microbial Inoculant,2,30.549440220910384,0.0
54.51143607795042,43.490991936564285,7.640821897501884,31.460844012380313,0.8258055092338147,64,Crop Residue,None,3,23.70756426916681,16.093098156655063
49.59270826085207,64.52349125473575,7.278845530362562,26.504223925524226,0.8165844257834115,50,Crop Residue,Biochar,4,31.998946777677496,0.0
61.531824575115564,51.41869880429741,6.444271021531484,20.785388284833047,0.9721167380159235,79,Manure,Microbial Inoculant,3,31.638863547067324,11.541097648755253
32.326524371119504,66.33922961335209,7.1232523892160025,25.43997210688712,0.9281494233934751,72,Crop Residue,Biochar,1,21.44516722857319,0.0
48.723206367206785,66.04170070322351,7.249110874248393,20.127580868131815,1.3350501326589863,46,Manure,None,2,32.17763412204465,5.588955622085823
41.83342005738352,64.17776200352864,7.570074519260634,39.56709574113714,1.055924850923214,61,Food Waste,Biochar,1,26.84775276236401,0.0
61.89802933217672,63.70091308921184,7.790270343284186,39.31494419639495,0.7805104783274416,70,Manure,Lime,4,39.42960986882474,3.217819318540446
31.917017146448487,49.14037417294122,6.492452904086066,27.9031059494461,1.5671322055467347,35,Food Waste,Lime,3,15.684141650606593,0.0
31.60278157819224,42.42757849153757,6.594571244394831,34.56741708679292,1.0147924994560669,117,Crop Residue,Biochar,1,13.408294959596686,0.0
34.00607354555978,52.08940536295484,6.371211070542692,26.9161219682085,1.230651902790669,56,Food Waste,None,4,17.713561497171185,2.2013591710135074
18.76104275690193,45.20573544959526,6.8829900704465095,33.42186314171952,0.8175320477665722,49,Food Waste,None,3,8.48106735627054,0.0
34.74244978319239,60.848532667073854,7.233179187223167,36.10860086091958,1.108934688323357,54,Crop Residue,Lime,2,21.14027090566755,0.0
32.40867338446302,50.38299179613357,7.4936672582945505,38.935124893844815,1.0933329973429586,95,Food Waste,None,1,16.32845925252973,0.0
41.50393786476208,69.26830602579744,6.962024488178739,28.00424551699344,0.4331052123711542,38,Crop Residue,Biochar,3,28.749074692920217,3.600624625100748
43.41755975777159,59.22916232035996,6.840076238372578,35.66595965912096,1.604582533138192,82,Manure,Microbial Inoculant,3,25.715856944469824,0.0
58.761708392158866,64.67441690903082,7.07587899612437,25.318569012642378,1.387193338276764,90,Crop Residue,Biochar,3,38.00379226841378,1.2351654402613477
49.5042383818605,43.97574018225545,6.582428549184988,39.80664607587296,0.8808414051562037,67,Crop Residue,Lime,3,21.769855250011354,4.770525506345571
34.23096344337597,65.86043446817868,8.0,20.515391975287024,0.6693190778632434,32,Food Waste,Lime,1,22.544661246450833,0.0
31.01585328651642,67.68271571540183,6.19616948644097,32.07057613002242,1.1042684841410657,113,Manure,Lime,3,20.992371806619026,0.0
44.919191715065054,54.611857564568076,7.092370289447862,33.19011963302654,1.026009309824319,99,Crop Residue,None,4,24.531204998586592,0.0
26.797667929793576,58.18758813252933,8.0,33.76091114148258,1.1067006845689689,84,Manure,Biochar,1,15.592916644111186,0.0
58.31458765854354,62.94429402708987,7.003399922279999,22.40775157578178,1.057473218858227,30,Manure,Microbial Inoculant,3,36.7057055164787,3.4661783257473515
51.79440120721287,45.245158817812374,6.904980482499253,38.77059566946261,1.1518722967917778,99,Food Waste,Biochar,1,23.434459084938393,0.0
35.30824347895295,55.07698229390327,6.8212772885947865,23.623665581001656,1.4341917098175418,74,Crop Residue,Microbial Inoculant,4,19.446715009191177,0.0
22.868654709091224,51.959890833169396,6.909804159118796,32.45506806479682,1.1704309615385937,76,Food Waste,Biochar,4,11.882528021858253,0.0
53.538723741654124,44.39121976486747,7.686424237338265,24.453521582461697,0.6851033503270176,108,Crop Residue,Lime,1,23.76649251546296,3.4219285707212452
38.85460154747382,51.02603266874594,6.0,26.144328340425417,1.4087688558137357,55,Manure,Microbial Inoculant,3,19.825961678925058,2.60781610418524
52.378163119734616,42.04516928156481,7.766716850648162,30.929170834562488,1.4921843690464862,43,Crop Residue,Biochar,3,22.022487350266566,2.3836105657499447
24.05572341205633,40.77435720848461,6.288021423774928,28.343868371291528,1.9456170203536254,83,Crop Residue,None,4,9.80856659311691,0.0
